name,gc_content,Gtex_kidney,gene_disease_ass_count,oncodb_expression,orth_count,gene_length,HPA_kidney,mf_coal,bp_coal,cc_coal,biogrid_coal,kegg_coal,reactome_coal,ucsc_tfbs_coal,up_tissue_coal,transcript_count
ENSG00000184384,42.14,10.225135,0,-0.542693160195596,243,54099,9.9,2.0,5.0,3.0,13.0,3.0,28.0,150.0,5.0,8
ENSG00000184432,38.28,9.70006,8,-0.287706976918072,343,114448,53.4,2.0,7.0,6.0,164.0,,11.0,,7.0,6
ENSG00000184434,57.88,15.2337,3,0.0281920047104973,229,18009,43.2,1.0,7.0,2.0,,,,32.0,2.0,3
ENSG00000184502,36.54,5.08319,0,-0.345719675845299,150,93202,0.0,2.0,3.0,2.0,39.0,1.0,5.0,40.0,1.0,11
ENSG00000184507,50.39,32.02755,1,0.0071990135499136,159,16207,0.0,1.0,,2.0,63.0,,,92.0,2.0,13
ENSG00000184611,52.95,16.2952,0,0.32899978377318,253,23970,0.0,3.0,5.0,3.0,6.0,,3.0,141.0,1.0,14
ENSG00000184619,43.27,6.624525,0,-0.255618017722231,95,34576,3.6,2.0,3.0,,10.0,,,26.0,2.0,2
ENSG00000184635,49.55,8.87448,0,-0.662617675904858,9,13908,2.2,6.0,6.0,1.0,3.0,1.0,,4.0,4.0,6
ENSG00000184672,45.04,2.34894,1,0.713934991104094,243,98028,19.3,4.0,,2.0,66.0,,,127.0,3.0,10
ENSG00000184792,45.15,6.197515,25,-2.53575987255416,234,17911,2.2,5.0,3.0,6.0,18.0,,,111.0,7.0,11
ENSG00000184860,47.42,11.97135,0,-0.41127682848527,342,132755,1.9,4.0,1.0,1.0,1.0,,,29.0,3.0,8
ENSG00000184900,38.42,4.040905,1,0.7991388091192,148,62192,55.5,3.0,3.0,5.0,111.0,2.0,20.0,48.0,5.0,3
ENSG00000184903,51.11,31.6713,0,-0.259038478727615,316,14183,34.3,3.0,12.0,2.0,411.0,1.0,,153.0,1.0,1
ENSG00000184908,38.94,10.25293,0,-0.122825083451574,15,43077,100.5,2.0,4.0,4.0,,1.0,3.0,70.0,3.0,3
ENSG00000184937,60.15,0.0,0,0.482762900327314,253,1191,5.2,16.0,53.0,6.0,67.0,1.0,2.0,129.0,7.0,3
ENSG00000184984,51.54,9.27605,1,1.39906434259968,260,4956,0.1,5.0,11.0,5.0,39.0,6.0,8.0,61.0,5.0,13
ENSG00000184985,37.63,12.85615,0,-0.609133602142638,329,100866,3.5,1.0,3.0,9.0,10.0,,,143.0,1.0,6
ENSG00000185013,51.43,19.06895,1,-0.947774418381196,92,53842,0.3,3.0,4.0,3.0,3.0,4.0,4.0,82.0,1.0,4
ENSG00000185015,55.76,19.5151,2,0.150212623976269,141,9418,2.9,4.0,2.0,4.0,3.0,2.0,2.0,34.0,2.0,10
ENSG00000185101,44.58,8.26739,4,-0.927387669261601,248,79195,1.4,4.0,9.0,2.0,3.0,,3.0,63.0,3.0,5
ENSG00000185112,69.48,241.195,33,0.487561819998577,298,2797,4.6,1.0,,,36.0,,,84.0,2.0,11
ENSG00000185133,42.39,0.2551415,5,-1.43270907541888,257,63530,11.6,15.0,7.0,7.0,19.0,2.0,10.0,86.0,6.0,6
ENSG00000185215,55.92,11.345175,4,0.305817238578975,235,7622,13.9,2.0,4.0,2.0,41.0,,,56.0,1.0,4
ENSG00000185231,40.0,2.687575,0,0.115321123825963,262,83587,0.0,4.0,8.0,4.0,3.0,5.0,15.0,27.0,2.0,2
ENSG00000185238,36.75,16.2502,3,-1.64104356320759,335,527518,7.0,8.0,6.0,3.0,83.0,,6.0,79.0,5.0,12
ENSG00000185305,40.64,64.6342,4,-0.113064358031577,255,9903,18.0,3.0,,1.0,55.0,,,152.0,2.0,8
ENSG00000185313,55.13,8.830155,0,0.126181905356704,146,3373,0.0,3.0,12.0,6.0,1.0,,8.0,103.0,1.0,9
ENSG00000185338,41.44,4.78203,0,-0.083799225412331,327,42108,2.4,6.0,23.0,6.0,191.0,10.0,27.0,62.0,4.0,16
ENSG00000185340,38.27,80.03755,0,-0.857572069906999,303,22278,4.6,5.0,13.0,5.0,51.0,,,80.0,8.0,9
ENSG00000185386,60.49,23.9073,2,0.319477480008696,231,11218,2.5,6.0,18.0,4.0,42.0,63.0,66.0,91.0,2.0,7
ENSG00000185404,39.93,4.044075,0,0.152847678251389,27,4216,4.1,4.0,1.0,2.0,11.0,,,24.0,4.0,1
ENSG00000185420,54.32,4.390175,0,0.186970279390692,306,19385,9.4,6.0,8.0,4.0,63.0,2.0,3.0,144.0,6.0,8
ENSG00000185437,41.63,0.0,0,0.0,125,15892,13.3,1.0,1.0,1.0,7.0,,,48.0,3.0,1
ENSG00000185483,38.02,2.55413,0,0.0,325,56230,2.4,8.0,14.0,8.0,49.0,1.0,6.0,163.0,1.0,12
ENSG00000185551,53.29,0.06559995,55,0.0,228,38460,80.5,10.0,29.0,3.0,131.0,,2.0,153.0,5.0,24
ENSG00000185594,36.52,13.803095,6,0.331095086821297,17,65318,,1.0,,,31.0,,,55.0,2.0,7
ENSG00000185619,36.03,2.960705,19,0.41830195049491,339,309702,7.4,2.0,3.0,6.0,81.0,1.0,,59.0,3.0,24
ENSG00000185627,56.87,10.45132,0,-0.463022945060323,332,9819,54.1,1.0,31.0,12.0,206.0,9.0,153.0,48.0,7.0,10
ENSG00000185630,40.34,160.4465,0,0.0127100204309493,228,12648,29.6,15.0,26.0,6.0,75.0,3.0,8.0,167.0,2.0,9
ENSG00000185651,46.7,25.76165,0,-0.881445246459609,306,128352,40.5,10.0,17.0,6.0,211.0,3.0,9.0,85.0,5.0,23
ENSG00000185774,49.91,0.323933,4,0.0,322,7653,5.3,5.0,4.0,7.0,26.0,,3.0,153.0,3.0,2
ENSG00000185800,47.03,4.982765,1,0.49865097471495,181,23464,8.0,,,3.0,85.0,,,102.0,4.0,8
ENSG00000185811,45.87,6.50735,0,-0.103126891079498,337,19945,1.0,8.0,8.0,5.0,217.0,,4.0,118.0,6.0,5
ENSG00000185818,41.15,29.30395,1,-0.25927276965735,322,37925,5.3,3.0,1.0,6.0,9.0,3.0,3.0,50.0,2.0,10
ENSG00000185875,44.82,19.2212,6,0.149463937274411,341,15789,9.8,,,1.0,71.0,,,38.0,2.0,7
ENSG00000185883,63.37,2.32891,10,0.787159214197178,331,11226,128.8,7.0,11.0,16.0,130.0,11.0,16.0,69.0,3.0,8
ENSG00000185896,55.58,34.13015,2,-0.17104201806432,334,69594,124.5,4.0,9.0,28.0,613.0,4.0,3.0,34.0,7.0,3
ENSG00000185917,39.64,2.51987,0,-0.241434203538536,343,177529,8.9,3.0,10.0,2.0,23.0,,,65.0,2.0,45
ENSG00000185946,53.76,15.969,3,-0.404692696945689,341,22165,22.1,4.0,3.0,3.0,42.0,,4.0,27.0,9.0,20
ENSG00000185947,66.45,14.9237,0,0.646297454753557,13,3945,5.1,4.0,5.0,1.0,10.0,1.0,3.0,23.0,1.0,9
ENSG00000186007,40.71,0.5452495,0,0.0,171,59285,0.1,1.0,,1.0,14.0,,,74.0,1.0,1
ENSG00000186009,41.64,12.07535,1,0.190534864068556,261,38309,0.4,4.0,9.0,3.0,7.0,4.0,3.0,55.0,2.0,2
ENSG00000186104,37.21,4.223235,0,0.0627195514515138,339,128500,1.3,15.0,8.0,3.0,,2.0,12.0,56.0,1.0,16
ENSG00000186106,46.78,26.1029,0,-0.316090624607212,267,5891,33.0,,,1.0,131.0,,,39.0,4.0,5
ENSG00000186141,54.7,14.5181,2,0.291333468391937,308,8968,9.9,3.0,8.0,3.0,97.0,2.0,12.0,88.0,3.0,4
ENSG00000186153,45.46,5.520695,0,-1.88162403833154,323,19301,12.8,5.0,12.0,9.0,675.0,,10.0,168.0,5.0,2
ENSG00000186187,37.01,8.976515,0,-0.08078566995452,314,87541,5.4,4.0,3.0,5.0,36.0,,4.0,101.0,5.0,17
ENSG00000186222,39.28,3.384965,10,-0.928391222598802,236,318885,7.0,1.0,7.0,4.0,17.0,,4.0,22.0,4.0,2
ENSG00000186300,43.72,14.9218,0,0.178536327134173,37,53879,3.0,7.0,2.0,1.0,9.0,1.0,3.0,4.0,3.0,15
ENSG00000186334,49.98,21.49635,2,-0.86225054531375,107,141295,0.0,5.0,5.0,1.0,1.0,1.0,,37.0,1.0,19
ENSG00000186340,40.79,22.99455,0,-0.516639533841242,336,67753,2.2,4.0,3.0,3.0,13.0,6.0,12.0,79.0,2.0,17
ENSG00000186352,46.28,41823.2,0,0.0,262,1140,8.3,1.0,,3.0,2.0,,,23.0,3.0,1
ENSG00000186468,35.43,4.931415,1,0.270432468300477,312,23867,919.5,3.0,9.0,11.0,272.0,2.0,43.0,22.0,3.0,1
ENSG00000186470,41.55,17.47972,15,-6.01183333836561,4,121521,12.5,2.0,5.0,4.0,28.0,,3.0,24.0,5.0,18
ENSG00000186472,56.42,1.5607675,0,-0.632313175240626,319,72530,4.5,4.0,11.0,11.0,33.0,1.0,3.0,142.0,3.0,5
ENSG00000186496,40.42,9.962355,2,0.170055119397572,74,103260,3.6,7.0,3.0,3.0,20.0,,,13.0,3.0,12
ENSG00000186501,43.87,67.75735,0,-0.754892095597773,264,6623,16.8,1.0,,1.0,57.0,,,89.0,4.0,5
ENSG00000186529,62.55,124.12605,4,-0.249060726490599,2,15496,27.6,11.0,7.0,3.0,4.0,2.0,11.0,27.0,4.0,46
ENSG00000186575,43.25,7.03285,0,-0.884060973526049,252,302790,8.7,4.0,26.0,21.0,345.0,3.0,10.0,128.0,4.0,9
ENSG00000186654,48.23,3.179575,3,0.0,248,74604,6.2,1.0,7.0,2.0,32.0,1.0,23.0,93.0,5.0,2
ENSG00000186716,45.8,22.47005,1,0.016043932148112,252,84631,17.7,8.0,33.0,12.0,146.0,2.0,18.0,121.0,8.0,6
ENSG00000186732,58.8,24.60555,0,-0.0006478555767746,308,6496,0.0,1.0,,,39.0,,,105.0,1.0,12
ENSG00000186792,39.92,0.7093715,3,2.63017245928108,215,20551,0.8,3.0,15.0,9.0,8.0,3.0,7.0,82.0,2.0,14
ENSG00000186908,58.86,4.93163,0,0.0,337,4136,11.1,7.0,8.0,9.0,300.0,,,88.0,5.0,7
ENSG00000186918,53.91,5.92714,0,0.338133704132945,249,4798,16.2,8.0,4.0,5.0,15.0,,,101.0,8.0,12
ENSG00000186994,51.23,18.8748,0,0.0199259898343027,291,28762,2.8,,1.0,2.0,2.0,,,65.0,4.0,10
ENSG00000187045,38.65,7.92946,3,0.375350293268634,261,44094,0.0,3.0,11.0,3.0,1.0,,3.0,68.0,2.0,7
ENSG00000187147,49.01,10.613625,0,-1.06071238504613,322,7273,5.1,4.0,8.0,2.0,29.0,,4.0,172.0,3.0,3
ENSG00000187164,40.42,0.0289197,12,0.0,330,260608,4.8,5.0,13.0,12.0,72.0,,5.0,131.0,9.0,3
ENSG00000187189,38.45,4.664775,1,1.14673905950316,143,63029,15.0,3.0,1.0,2.0,37.0,,,47.0,2.0,16
ENSG00000187210,35.95,6.569915,2,-0.651113880477367,253,56427,0.9,7.0,7.0,5.0,28.0,2.0,4.0,38.0,3.0,9
ENSG00000187244,42.05,4.929625,0,-0.717457716798907,235,18867,109.4,5.0,3.0,6.0,43.0,,,52.0,5.0,2
ENSG00000187581,36.93,8.05672,3,-0.747022201856679,66,81818,0.0,1.0,3.0,5.0,,13.0,,19.0,,7
ENSG00000187607,63.41,40.3426,0,0.03141354009307,132,12341,7.9,5.0,3.0,2.0,31.0,1.0,3.0,25.0,3.0,3
ENSG00000187699,54.03,2.04814,3,-0.929323741105277,237,3632,6.5,2.0,,1.0,15.0,,,32.0,4.0,1
ENSG00000187713,48.81,2.982795,7,-0.69845663186199,324,38912,28.0,1.0,2.0,3.0,41.0,,,65.0,3.0,7
ENSG00000187720,47.77,5.12346,0,-0.343963230981425,313,33166,7.7,3.0,2.0,3.0,53.0,1.0,9.0,154.0,3.0,5
ENSG00000187764,54.98,0.0620914,15,0.0,324,6705,11.9,7.0,26.0,3.0,32.0,1.0,8.0,105.0,7.0,1
ENSG00000187957,36.54,14.09205,2,0.132152071794833,327,27065,11.3,5.0,8.0,5.0,2.0,,4.0,109.0,4.0,37
ENSG00000187987,35.9,0.0087973,0,0.0,83,5710,0.2,6.0,1.0,1.0,38.0,,,10.0,1.0,2
ENSG00000188015,45.47,24.4928,1,0.184235425198844,145,13266,0.9,4.0,,3.0,62.0,,,56.0,1.0,3
ENSG00000188056,39.54,3.7028,2,-0.291966606503765,57,40004,0.0,1.0,3.0,3.0,,,3.0,17.0,1.0,8
ENSG00000188089,43.54,0.01311265,0,0.0,156,10127,0.0,18.0,8.0,4.0,17.0,23.0,9.0,72.0,3.0,2
ENSG00000188112,46.62,36.0665,9,-0.492315882174356,238,6820,3.2,,,,14.0,,,66.0,6.0,31
ENSG00000188130,57.44,17.45265,1,-0.085141620383805,238,2088,3.8,7.0,13.0,5.0,47.0,63.0,27.0,82.0,5.0,4
ENSG00000188191,37.54,12.696195,0,-0.405466430194387,243,67049,8.7,6.0,12.0,9.0,161.0,1.0,41.0,85.0,10.0,1
ENSG00000188215,43.07,5.392125,1,-0.0010962994103939,343,14497,4.1,4.0,12.0,5.0,26.0,,3.0,113.0,2.0,5
ENSG00000188257,51.12,9.33567,2,0.085198446901288,82,36125,6.6,4.0,22.0,9.0,32.0,10.0,13.0,14.0,7.0,5
ENSG00000188295,59.44,6.04903,0,0.0,19,16294,3.8,7.0,4.0,1.0,53.0,1.0,3.0,8.0,2.0,2
ENSG00000188352,55.11,0.0,0,-0.675444746870068,321,8758,7.5,1.0,,2.0,54.0,,,128.0,5.0,5
ENSG00000188394,38.82,15.4131,3,0.0,254,57440,0.2,1.0,4.0,2.0,82.0,,,45.0,1.0,12
ENSG00000188404,45.2,6.10174,0,0.79558887086833,155,31936,3.0,8.0,6.0,4.0,16.0,1.0,7.0,53.0,7.0,6
ENSG00000188488,38.87,10.768855,0,-0.726056493012047,124,146505,152.8,8.0,7.0,19.0,37.0,1.0,4.0,22.0,5.0,7
ENSG00000188493,48.0,2.05353,3,1.34594095076388,269,46770,4.3,,,,81.0,,,52.0,6.0,3
ENSG00000188559,57.3,27.0243,5,0.030786856722147,333,7405,8.7,2.0,3.0,5.0,30.0,,3.0,160.0,5.0,17
ENSG00000188603,55.43,10.428885,0,-0.833990380526379,258,7637,16.3,3.0,55.0,28.0,123.0,1.0,,68.0,9.0,7
ENSG00000188611,55.32,14.40885,2,0.0761092489037919,262,33423,0.5,5.0,11.0,9.0,4.0,3.0,4.0,67.0,,10
ENSG00000188636,38.95,8.606655,0,-0.38816389220856,142,77386,9.3,,,,11.0,,,25.0,3.0,7
ENSG00000188677,48.48,8.79971,0,-0.675660217055696,249,3759,10.6,2.0,7.0,8.0,14.0,1.0,4.0,102.0,7.0,1
ENSG00000188732,45.5,31.84035,5,0.0,327,3056,6.5,1.0,,,19.0,,,32.0,3.0,5
ENSG00000188735,40.26,5.8762,0,-0.287443129000367,255,30826,2.3,1.0,3.0,3.0,111.0,,,46.0,1.0,5
ENSG00000188747,36.98,0.12395505,6,0.0,228,25613,4.1,6.0,6.0,2.0,60.0,,14.0,32.0,5.0,13
ENSG00000188785,44.84,7.355035,2,-0.5863205036451,25,10880,5.2,4.0,3.0,1.0,4.0,1.0,3.0,,1.0,5
ENSG00000188803,38.66,13.4732,67,-0.327221452281006,231,12302,1.9,3.0,9.0,9.0,42.0,,,141.0,1.0,1
ENSG00000188816,48.55,7.33461,10,-2.99747307197096,286,7872,1.1,4.0,7.0,2.0,2.0,,,132.0,1.0,3
ENSG00000188822,43.64,2.62426,26,-0.0135843765929587,252,13605,0.0,3.0,18.0,9.0,26.0,1.0,6.0,48.0,3.0,2
ENSG00000188846,59.16,302.721,32,0.511070265637245,335,3829,40.6,4.0,9.0,7.0,437.0,2.0,36.0,14.0,13.0,10
ENSG00000188921,36.56,38.1252,4,-0.264427440176304,341,40568,2.0,5.0,3.0,2.0,1.0,4.0,5.0,42.0,2.0,13
ENSG00000188994,47.75,0.0311439,0,0.0,266,6276,6.4,6.0,2.0,1.0,44.0,,,93.0,5.0,2
ENSG00000189042,63.29,172.86,2,-0.180718295856153,116,2486,3.4,5.0,3.0,1.0,7.0,1.0,3.0,,4.0,4
ENSG00000189056,48.49,4.522315,0,0.394730950433093,330,91574,0.3,5.0,45.0,7.0,17.0,5.0,4.0,159.0,1.0,16
ENSG00000189067,59.86,3.57069,0,0.0,279,2311,107.1,8.0,7.0,12.0,77.0,1.0,,37.0,8.0,1
ENSG00000189091,44.95,22.0635,0,-0.082023588671424,341,48520,12.7,4.0,8.0,8.0,454.0,1.0,5.0,92.0,9.0,8
ENSG00000189144,75.31,9.339815,1,-0.29993017888487,33,80,1.3,4.0,3.0,1.0,5.0,1.0,3.0,30.0,7.0,2
ENSG00000189171,59.22,12.9111,8,0.112314673918876,222,5823,66.9,9.0,9.0,9.0,31.0,,,91.0,3.0,18
ENSG00000189180,37.16,4.938455,7,-0.240514546363092,1,3941,15.5,6.0,4.0,1.0,9.0,1.0,3.0,6.0,4.0,1
ENSG00000189184,36.14,0.0,1,-2.34820152242533,317,1828,7.2,2.0,4.0,3.0,11.0,,,87.0,4.0,1
ENSG00000189227,53.84,12.21725,3,-0.736228894087905,302,22146,3.1,,,1.0,4.0,,,76.0,1.0,9
ENSG00000189241,43.51,0.902645,0,0.0,140,2996,50.9,4.0,1.0,4.0,105.0,,,24.0,3.0,5
ENSG00000189283,44.74,15.43125,0,-0.728564021898454,309,35748,24.6,10.0,4.0,6.0,25.0,4.0,,163.0,6.0,1
ENSG00000189337,54.45,5.768195,4,-0.259344646684732,282,13584,15.0,1.0,2.0,6.0,23.0,,3.0,140.0,6.0,6
ENSG00000189366,42.64,9.302235,0,-0.229623630572923,5,82525,1.2,1.0,2.0,1.0,6.0,,,30.0,1.0,6
ENSG00000196116,46.85,34.2845,15,-0.642143408753186,263,7116,7.0,3.0,6.0,5.0,48.0,,,78.0,5.0,2
ENSG00000196141,64.83,0.6730855,0,0.0,262,4508,69.2,1.0,,5.0,111.0,,,134.0,7.0,6
ENSG00000196152,47.75,241.078,0,-1.09594876313778,121,3951,2.9,7.0,4.0,1.0,13.0,1.0,3.0,29.0,2.0,3
ENSG00000196188,42.92,10.043925,16,-2.40572407663484,248,33425,0.2,3.0,3.0,1.0,13.0,1.0,3.0,32.0,7.0,3
ENSG00000196214,57.28,394.716,0,0.0,21,5961,8.0,3.0,2.0,1.0,7.0,1.0,,4.0,3.0,3
ENSG00000196220,39.75,10.054645,5,0.0362858563539165,316,131702,2.4,2.0,5.0,2.0,40.0,1.0,12.0,145.0,4.0,20
ENSG00000196235,42.68,0.9902155,0,0.0,299,8677,28.3,7.0,17.0,3.0,322.0,,30.0,97.0,6.0,1
ENSG00000196267,50.64,156.454,0,-0.704526572160612,21,26433,4.2,4.0,4.0,1.0,3.0,1.0,,8.0,1.0,3
ENSG00000196268,54.1,22.04585,26,0.406609655315899,2,61365,8.0,4.0,4.0,1.0,5.0,,3.0,,5.0,14
ENSG00000196305,51.91,31.4818,0,-0.506208023244595,330,7722,28.6,7.0,3.0,6.0,290.0,1.0,7.0,67.0,7.0,3
ENSG00000196344,38.52,19.1291,0,-0.05171708994128,73,21540,0.0,11.0,9.0,3.0,9.0,9.0,4.0,37.0,4.0,3
ENSG00000196363,51.94,24.85575,0,-0.0009840365545718,315,12878,11.2,4.0,21.0,10.0,1029.0,1.0,16.0,46.0,2.0,10
ENSG00000196365,52.74,5.83425,1,-1.42824038052778,336,9606,25.2,13.0,13.0,6.0,402.0,,,61.0,6.0,4
ENSG00000196367,39.72,7.822775,0,-0.274180482346986,341,67623,4.5,3.0,17.0,11.0,210.0,1.0,11.0,124.0,5.0,6
ENSG00000196372,43.46,40.96985,26,-0.23149199749827,305,41213,21.5,1.0,3.0,1.0,33.0,,7.0,47.0,2.0,31
ENSG00000196387,39.29,4.98912,0,0.300994017969021,98,276872,8.2,9.0,4.0,1.0,7.0,1.0,3.0,,4.0,10
ENSG00000196405,36.31,0.21404465,1,0.194087052116302,257,201133,16.6,4.0,12.0,6.0,62.0,1.0,14.0,74.0,12.0,1
ENSG00000196417,57.34,0.305211,8,0.0,1,28182,2.9,5.0,1.0,1.0,25.0,1.0,,4.0,3.0,4
ENSG00000196419,50.48,37.8922,6,-0.451128079455157,343,4702,138.1,18.0,24.0,18.0,770.0,1.0,16.0,56.0,13.0,7
ENSG00000196449,46.52,7.32177,0,0.251097597865884,337,15258,10.6,4.0,2.0,3.0,20.0,,,97.0,8.0,5
ENSG00000196456,51.79,89.92065,1,-3.93143822516951,144,2967,1.1,5.0,1.0,1.0,25.0,,3.0,90.0,1.0,4
ENSG00000196470,52.74,1.215174,2,0.77080832667569,262,6085,14.8,9.0,18.0,6.0,225.0,3.0,10.0,80.0,7.0,5
ENSG00000196511,39.11,10.20972,0,-0.467953100284079,328,129476,3.9,6.0,4.0,1.0,27.0,3.0,4.0,124.0,6.0,3
ENSG00000196531,38.22,7.11188,1,-0.231544499014541,275,73897,776.3,3.0,13.0,4.0,164.0,2.0,,49.0,14.0,7
ENSG00000196547,36.64,0.21179545,1,-0.451904779289349,315,154994,7.8,9.0,5.0,2.0,105.0,3.0,10.0,104.0,3.0,17
ENSG00000196549,43.31,1.98904,1,1.54046073309034,261,284806,305.3,12.0,21.0,20.0,129.0,4.0,6.0,102.0,5.0,8
ENSG00000196557,42.68,7.35847,1,-1.7046199666641,236,449514,4.9,9.0,18.0,6.0,11.0,7.0,5.0,114.0,3.0,8
ENSG00000196562,37.32,7.064555,1,-0.46032797960332,254,84768,28.8,6.0,18.0,5.0,116.0,,,101.0,7.0,21
ENSG00000196576,46.79,55.2704,14,-0.688334336197308,257,41552,37.6,2.0,16.0,4.0,150.0,1.0,,105.0,4.0,10
ENSG00000196581,52.5,11.4256,0,0.0264341332097035,298,28767,3.0,3.0,4.0,7.0,2.0,,,1.0,2.0,5
ENSG00000196586,39.19,11.147,0,-0.225334801665502,252,37078,51.8,11.0,14.0,31.0,331.0,2.0,20.0,101.0,6.0,8
ENSG00000196628,39.89,7.349525,1,-0.741908171004934,232,205116,4.4,17.0,8.0,5.0,308.0,,2.0,168.0,10.0,24
ENSG00000196653,39.68,13.72885,0,-1.25458112388699,87,43849,1.4,5.0,7.0,1.0,3.0,,,28.0,2.0,1
ENSG00000196655,46.15,0.72822,6,1.09378351831153,336,18240,10.8,1.0,4.0,10.0,71.0,,13.0,73.0,5.0,6
ENSG00000196670,50.07,3.134885,2,0.792873971762175,143,389753,10.0,4.0,2.0,1.0,66.0,,,15.0,5.0,5
ENSG00000196724,37.42,2.369795,3,1.90882728445419,22,13481,3.0,5.0,3.0,1.0,26.0,1.0,3.0,,3.0,13
ENSG00000196730,47.98,4.897715,19,-0.241534668971694,333,129563,14.5,11.0,20.0,5.0,157.0,3.0,4.0,120.0,7.0,4
ENSG00000196739,40.59,0.0,0,0.0,305,1184,7.8,3.0,3.0,6.0,5.0,1.0,10.0,131.0,4.0,1
ENSG00000196743,47.31,8.60902,0,-0.819061742141498,313,25508,11.6,6.0,10.0,9.0,73.0,1.0,7.0,28.0,4.0,9
ENSG00000196782,35.71,1.364025,0,-0.396159489073155,308,45621,2.0,2.0,5.0,3.0,17.0,3.0,28.0,167.0,3.0,2
ENSG00000196850,53.08,1301.7955,0,0.450746471493724,264,3343,21.7,3.0,2.0,2.0,78.0,,,84.0,2.0,9
ENSG00000196935,47.04,5.985955,5,-1.1761291971554,332,76456,2.4,2.0,5.0,2.0,33.0,1.0,13.0,133.0,3.0,18
ENSG00000196937,52.52,4.873745,0,-0.416105719021431,332,149069,63.4,2.0,4.0,5.0,112.0,,5.0,84.0,5.0,11
ENSG00000196954,40.81,34.81965,17,-1.5277144499536,30,3236,21.1,4.0,13.0,11.0,38.0,5.0,8.0,18.0,9.0,4
ENSG00000196967,43.23,3.96468,0,0.0,43,25213,9.8,4.0,4.0,1.0,2.0,1.0,3.0,,1.0,2
ENSG00000196975,41.64,98.92085,14,-6.69640349175652,332,25413,105.0,7.0,9.0,9.0,33.0,,,50.0,7.0,2
ENSG00000197019,39.78,2.020445,3,-2.75392398568404,177,11926,4.9,1.0,5.0,2.0,75.0,,,66.0,3.0,4
ENSG00000197024,60.96,9.90396,0,-0.282552544821523,144,28259,3.6,7.0,6.0,1.0,47.0,1.0,3.0,70.0,3.0,15
ENSG00000197050,50.07,0.837077,0,0.422795204423927,37,20507,4.2,5.0,4.0,2.0,28.0,1.0,6.0,10.0,3.0,3
ENSG00000197056,41.2,34.1551,7,-0.517315465939829,139,28423,2.8,2.0,,1.0,68.0,,,40.0,4.0,12
ENSG00000197077,52.24,9.798475,2,-1.40449493256944,239,191475,11.1,,,,161.0,,,81.0,3.0,2
ENSG00000197081,36.59,7.39211,0,-0.445169838128906,334,41914,13.4,12.0,15.0,22.0,292.0,2.0,11.0,106.0,7.0,4
ENSG00000197102,60.34,46.1588,0,-0.191446754833399,341,7666,1.9,7.0,23.0,14.0,281.0,3.0,59.0,134.0,8.0,17
ENSG00000197111,49.23,4.760225,0,-2.20926985761488,259,135631,539.9,7.0,14.0,8.0,239.0,1.0,8.0,132.0,12.0,7
ENSG00000197121,35.94,5.12852,0,-0.198804015662141,344,68398,1.6,3.0,9.0,3.0,28.0,2.0,4.0,78.0,3.0,11
ENSG00000197150,36.91,8.58838,2,-0.69662511757213,295,74331,7.0,4.0,3.0,7.0,62.0,1.0,3.0,107.0,4.0,10
ENSG00000197157,52.94,774.6975,1,-0.091401397446578,296,9799,34.2,9.0,11.0,8.0,276.0,1.0,4.0,168.0,7.0,27
ENSG00000197165,35.82,3.243815,3,2.60350759034051,4,179821,3.1,4.0,8.0,2.0,19.0,1.0,4.0,47.0,2.0,9
ENSG00000197170,42.28,21.64645,0,0.462665976216569,339,13772,15.0,1.0,28.0,14.0,253.0,9.0,153.0,65.0,8.0,15
ENSG00000197217,39.44,5.785945,4,-0.489250365744525,335,66806,10.6,9.0,5.0,9.0,18.0,4.0,4.0,55.0,3.0,5
ENSG00000197241,52.77,25.28545,0,0.02727789571178,82,36055,0.0,3.0,4.0,4.0,6.0,,3.0,37.0,,2
ENSG00000197256,53.68,10.69105,4,-1.13826078619345,178,47258,33.1,1.0,10.0,2.0,276.0,,,89.0,10.0,7
ENSG00000197265,47.34,11.783995,6,-1.80741307392377,337,13673,15.9,3.0,3.0,5.0,171.0,2.0,16.0,58.0,2.0,12
ENSG00000197321,35.6,2.589555,0,-0.0420343407970435,313,17198,15.5,4.0,6.0,12.0,224.0,,,127.0,7.0,7
ENSG00000197324,61.02,150.001,0,-0.148935324934678,248,5173,41.2,2.0,4.0,4.0,119.0,,6.0,74.0,7.0,2
ENSG00000197329,41.93,11.46239,1,-0.721643577582169,261,82930,10.7,3.0,19.0,3.0,62.0,,25.0,80.0,6.0,8
ENSG00000197343,63.61,83.80605,4,0.561770593835112,123,3129,13.9,5.0,4.0,3.0,183.0,,3.0,48.0,10.0,6
ENSG00000197406,38.28,102.0614,3,-0.669652358060099,324,41763,0.0,2.0,8.0,4.0,20.0,1.0,5.0,60.0,2.0,53
ENSG00000197448,54.42,41.22635,2,0.0827466224120646,262,12137,232.7,4.0,5.0,7.0,100.0,6.0,6.0,10.0,10.0,22
ENSG00000197461,46.84,30.3773,3,-0.716420332828992,249,36735,9.2,9.0,43.0,10.0,24.0,19.0,23.0,82.0,,9
ENSG00000197471,43.9,4.51905,0,-1.65641911495058,169,48348,0.8,4.0,17.0,11.0,49.0,1.0,3.0,19.0,7.0,5
ENSG00000197498,41.36,37.26965,0,0.142926948497557,342,56430,10.9,4.0,8.0,3.0,202.0,,,23.0,2.0,20
